Time,Beta_0_mean,Beta_0_min,Beta_0_max,Beta_1_mean,Beta_1_min,Beta_1_max,Beta_0_true,Beta_1_true,Channel
413.79310344827593,-0.04299028079148481,-0.11262806534634112,0.0266475037633715,0.03939422688943367,-0.11723562640519447,0.1960240801840618,-0.06693086558757512,-0.06693086558757512,Channel 1
448.2758620689656,-0.15831707923912774,-0.22797247023115572,-0.08866168824709977,-0.22685482010117536,-0.38430474209542226,-0.06940489810692846,-0.17314196903575688,-0.17314196903575688,Channel 1
482.75862068965523,-0.19138954133623054,-0.2599611756201374,-0.1228179070523237,-0.3044831063688593,-0.46733842907503786,-0.14162778366268072,-0.19102654720792167,-0.19102654720792167,Channel 1
517.2413793103449,-0.14619516094657697,-0.21500646668432927,-0.0773838552088247,-0.22527661258923543,-0.38837202569458096,-0.06218119948388989,-0.15234280242675796,-0.15234280242675796,Channel 1
551.7241379310345,-0.057781570899906896,-0.12769143781578612,0.012128296015972324,-0.07565052757395851,-0.23404727788539714,0.08274622273748011,-0.0973765449024914,-0.0973765449024914,Channel 1
586.2068965517242,0.02811286191717499,-0.041456818254753336,0.09768254208910332,0.054330945966452056,-0.10387938204700706,0.21254127397991116,-0.05190621535622923,-0.05190621535622923,Channel 1
620.6896551724138,0.07758660829793555,0.008417806202936556,0.14675541039293455,0.11102682105236814,-0.050056866471192896,0.27211050857592917,-0.02353494609838129,-0.02353494609838129,Channel 1
655.1724137931035,0.0819196375121684,0.010682660177898345,0.15315661484643844,0.08973686560137371,-0.07293376133941225,0.25240749254215966,-0.009181309513810985,-0.009181309513810985,Channel 1
689.6551724137931,0.056302578635455514,-0.016975720081689072,0.1295808773526001,0.021240341494547368,-0.14570123776373328,0.18818192075282802,-0.00310421600834253,-0.00310421600834253,Channel 1
724.1379310344828,0.026705789751096026,-0.045143795003343215,0.09855537450553527,-0.053267074262139474,-0.22368884127889618,0.11715469275461723,-0.0009141149763173671,-0.0009141149763173671,Channel 1
758.6206896551724,0.013552490782076473,-0.05583916447412268,0.08294414603827563,-0.10299951957045972,-0.26841964609745494,0.06242060695653548,-0.00023527867616166285,-0.00023527867616166285,Channel 1
793.1034482758621,0.02152472193461817,-0.04875085909455383,0.09180030296379017,-0.11595917050179642,-0.2764605696574221,0.044542228653829244,-5.306792370264748e-05,-5.306792370264748e-05,Channel 1
827.5862068965519,0.04014779565337876,-0.0319929905331111,0.11228858183986862,-0.09622863555163513,-0.26063264425761634,0.06817537315434605,-1.0510326494157322e-05,-1.0510326494157322e-05,Channel 1
862.0689655172415,0.05295719463901667,-0.018083506914118558,0.1239978961921519,-0.05663062081468212,-0.22070117903819844,0.1074399374088342,-1.8306834265972187e-06,-1.8306834265972187e-06,Channel 1
896.5517241379312,0.04937136576064139,-0.02111794715046409,0.11986067867174688,-0.012201702335507434,-0.16869451700774632,0.14429111233673145,-2.8077919557025455e-07,-2.8077919557025455e-07,Channel 1
931.0344827586208,0.03157919804387431,-0.041971483214695376,0.105129879302444,0.023047495327345287,-0.13661601441184182,0.1827110050665324,-3.7958692034775206e-08,-3.7958692034775206e-08,Channel 1
965.5172413793105,0.009170965540274946,-0.06474890357481544,0.08309083465536532,0.03963271581612812,-0.12214394531465972,0.20140937694691596,-4.527045151451836e-09,-4.527045151451836e-09,Channel 1
1000.0,-0.009546131878470834,-0.07642805370156397,0.057335789944622295,0.03883368054304,-0.10253601181346071,0.1802033728995407,-4.766266647884043e-10,-4.766266647884043e-10,Channel 1
